MJD,shift
60507.74634698856,-165702996.13334751129150390625
60507.74643967051,-165702996.159584820270538330078125
60507.74653242399,-165702996.178338706493377685546875
60507.74662509395,-165702996.18240916728973388671875
60507.74671780494,-165702996.141044139862060546875
60507.74681050612,-165702996.07899010181427001953125
60507.74690313652,-165702996.19692695140838623046875
60507.746995846355,-165702996.20881474018096923828125
60507.7470885213,-165702996.122237026691436767578125
60507.74718119724,-165702996.160713016986846923828125
60507.747273907255,-165702996.172241032123565673828125
60507.74744751836,
60507.747459291975,-165702996.219129860401153564453125
60507.74755192714,-165702996.21675336360931396484375
60507.74764467207,-165702996.242655336856842041015625
60507.74773732451,-165702996.253605902194976806640625
60507.747830037886,-165702996.24645411968231201171875
60507.74792272048,-165702996.209938704967498779296875
60507.748015428886,-165702996.181413352489471435546875
60507.74810809568,-165702996.163749992847442626953125
60507.748200777336,-165702996.198179304599761962890625
60507.748293478726,-165702996.108475387096405029296875
60507.748386176674,-165702996.113673031330108642578125
60507.748478860834,-165702996.2491800785064697265625
60507.74857161026,-165702996.321530759334564208984375
60507.74866425828,-165702996.306814491748809814453125
60507.74875691611,-165702996.231734693050384521484375
60507.74884959175,-165702996.159836232662200927734375
60507.74894229389,-165702996.141023457050323486328125
60507.74903499271,-165702996.226372420787811279296875
60507.74912769227,-165702996.185244023799896240234375
60507.74922036359,-165702996.22384488582611083984375
60507.749313069784,-165702996.224534809589385986328125
60507.749405755974,-165702996.19148123264312744140625
60507.7494984066,-165702996.265388071537017822265625
60507.74959110676,-165702996.258000195026397705078125
60507.74968383491,-165702996.1314675807952880859375
60507.749776492645,-165702996.120721340179443359375
60507.749869187646,-165702996.17588794231414794921875
60507.749961918074,-165702996.21503925323486328125
60507.75005456604,-165702996.17118489742279052734375
60507.75014723678,-165702996.1452624797821044921875
60507.75023996173,-165702996.16512966156005859375
60507.75033267537,-165702996.16212356090545654296875
60507.75042532174,-165702996.1178596019744873046875
60507.75051804449,-165702996.096488058567047119140625
60507.75061072456,-165702996.16457164287567138671875
60507.75070344678,-165702996.1319825649261474609375
60507.75079611419,-165702996.22573816776275634765625
60507.75088878491,-165702996.203581750392913818359375
60507.75098150151,-165702996.195186138153076171875
60507.751074143875,-165702996.105638027191162109375
60507.75116680705,-165702996.133661329746246337890625
60507.75125958764,-165702996.1756999492645263671875
60507.75135219012,-165702996.108739674091339111328125
60507.7514448271,-165702996.096273005008697509765625
60507.7515375883,-165702996.13068878650665283203125
60507.75163025417,-165702996.152420818805694580078125
60507.75172300793,-165702996.123622894287109375
60507.75181567881,-165702996.062499821186065673828125
60507.75190832581,-165702996.12030124664306640625
60507.75200110777,-165702996.102989137172698974609375
60507.752093693125,-165702996.080350399017333984375
60507.752186433856,-165702996.019399225711822509765625
60507.752279119624,-165702996.081503093242645263671875
60507.75237176307,-165702996.077933728694915771484375
60507.75246447832,-165702996.06696224212646484375
60507.75255718421,-165702996.03136050701141357421875
60507.75264990573,-165702996.03353059291839599609375
60507.752742541175,-165702996.139522969722747802734375
60507.752835249135,-165702996.2044613361358642578125
60507.75292796174,-165702996.078821241855621337890625
60507.75302054707,-165702995.967103481292724609375
60507.753113301784,-165702995.98255479335784912109375
60507.753206004614,-165702996.101414740085601806640625
60507.75329869203,-165702996.116531312465667724609375
60507.753391452774,-165702996.04894745349884033203125
60507.75348407182,-165702996.060422122478485107421875
60507.75357678336,-165702996.089133322238922119140625
60507.75366940539,-165702996.0722200870513916015625
60507.75376213471,-165702996.09363210201263427734375
60507.75385479873,-165702996.099950492382049560546875
60507.753947506186,-165702996.145353019237518310546875
60507.75404026164,-165702996.123723804950714111328125
60507.75413290954,-165702996.16248798370361328125
60507.75422556487,-165702996.0669307708740234375
60507.75431824403,-165702996.07713305950164794921875
60507.7544109731,-165702996.13956129550933837890625
60507.75450361339,-165702996.131594359874725341796875
60507.754596325765,-165702996.070395410060882568359375
60507.75468903212,-165702996.08222281932830810546875
60507.75478169298,-165702996.10679829120635986328125
60507.754874400554,-165702996.089484274387359619140625
60507.7549670603,-165702996.067982017993927001953125
60507.75505975449,-165702996.1015911102294921875
60507.7551525016,-165702996.086896002292633056640625
60507.75524516495,-165702995.996122300624847412109375
60507.75541877606,
60507.75543059347,-165702996.119412839412689208984375
60507.75552324021,-165702996.004333913326263427734375
60507.755615943075,-165702996.037305533885955810546875
60507.75570860608,-165702996.078455030918121337890625
60507.75580130078,-165702996.088501513004302978515625
60507.75589402292,-165702996.077635228633880615234375
60507.75598669177,-165702996.09004116058349609375
60507.75607937332,-165702996.16427218914031982421875
60507.75617208965,-165702996.15483558177947998046875
60507.75626475558,-165702996.12599933147430419921875
60507.75635746585,-165702996.091265618801116943359375
60507.75645014652,-165702996.140665531158447265625
60507.75654282978,-165702996.13565242290496826171875
60507.756635481375,-165702996.164102971553802490234375
60507.756728209584,-165702996.080965578556060791015625
60507.75682093437,-165702996.173436641693115234375
60507.756913573125,-165702996.21929681301116943359375
60507.7570062224,-165702996.1677520275115966796875
60507.75709892107,-165702996.12115371227264404296875
60507.75719160628,-165702996.184330403804779052734375
60507.75728433082,-165702996.227014482021331787109375
60507.757376991234,-165702996.139813482761383056640625
60507.75746967213,-165702996.069736778736114501953125
60507.75756240006,-165702996.09886634349822998046875
60507.75773601117,
60507.75774775512,-165702996.04915797710418701171875
60507.75784047998,-165702995.99999201297760009765625
60507.757933094275,-165702996.026001513004302978515625
60507.75802579111,-165702996.0132009983062744140625
60507.75811851828,-165702996.01738536357879638671875
60507.75829212939,
60507.75830391836,-165702996.041336119174957275390625
60507.75839656606,-165702996.072657763957977294921875
60507.75848930052,-165702996.071788370609283447265625
60507.75858196079,-165702996.07848680019378662109375
60507.75867467635,-165702996.078114092350006103515625
60507.75876736383,-165702996.05390322208404541015625
60507.75886002024,-165702996.048203885555267333984375
60507.75895277865,-165702996.020553529262542724609375
60507.75904539504,-165702996.07292687892913818359375
60507.7591380805,-165702996.1279137134552001953125
60507.75923082912,-165702996.067412674427032470703125
60507.75932345491,-165702996.006771862506866455078125
60507.7594161123,-165702995.941208541393280029296875
60507.75950886325,-165702996.01775252819061279296875
60507.75960157239,-165702996.0752887725830078125
60507.75969425433,-165702996.06460940837860107421875
60507.75978699378,-165702996.04834747314453125
60507.75987963556,-165702996.100999414920806884765625
60507.75997230165,-165702996.11061918735504150390625
60507.76006500409,-165702996.0913600921630859375
60507.7602386152,
60507.76025041107,-165702996.024833738803863525390625
60507.76034307146,-165702996.065321445465087890625
60507.760435768,-165702996.000148713588714599609375
60507.760528420615,-165702995.96347558498382568359375
60507.76062120154,-165702995.9757831096649169921875
60507.76071380413,-165702995.986552894115447998046875
60507.76080649411,-165702996.00375640392303466796875
60507.760899272784,-165702996.067632198333740234375
60507.76099191736,-165702996.02970278263092041015625
60507.76108464707,-165702996.015097558498382568359375
60507.761177271925,-165702995.97996008396148681640625
60507.76126995055,-165702995.964847862720489501953125
60507.7613626522,-165702995.980117499828338623046875
60507.76145533502,-165702996.011650621891021728515625
60507.761548003335,-165702996.04971325397491455078125
60507.76164067567,-165702996.033661186695098876953125
60507.761733397405,-165702996.02684676647186279296875
60507.76182613753,-165702995.9878418445587158203125
60507.76191875536,-165702995.9951937198638916015625
60507.76201144622,-165702996.016626894474029541015625
60507.762104141046,-165702996.090453207492828369140625
60507.76219685903,-165702996.057612717151641845703125
60507.76228957155,-165702996.03431808948516845703125
60507.76238220941,-165702995.9625308513641357421875
60507.762474921794,-165702995.936999499797821044921875
60507.7625675741,-165702995.935217380523681640625
60507.762660356144,-165702995.95667040348052978515625
60507.76275300252,-165702995.97061502933502197265625
60507.7628456375,-165702995.964751899242401123046875
60507.762938346685,-165702995.95533466339111328125
60507.76303108526,-165702996.00063908100128173828125
60507.76312377851,-165702996.02491104602813720703125
60507.763216460866,-165702996.012153208255767822265625
60507.763309107926,-165702995.96296918392181396484375
60507.7634017951,-165702996.048895895481109619140625
60507.76349448311,-165702996.0340213775634765625
60507.76358716811,-165702995.97604167461395263671875
60507.763679905045,-165702995.9515125751495361328125
60507.763772575825,-165702995.983067691326141357421875
60507.76386529499,-165702995.9511013031005859375
60507.763957924246,-165702996.025200188159942626953125
60507.76405059074,-165702995.96483135223388671875
60507.7641433479,-165702995.970549106597900390625
60507.76423600022,-165702995.96036469936370849609375
60507.76432869244,-165702995.938019692897796630859375
60507.76442144273,-165702996.04036033153533935546875
60507.76451408454,-165702996.045831739902496337890625
60507.764606772485,-165702995.947178900241851806640625
60507.764699454034,-165702995.9705803394317626953125
60507.764792145696,-165702995.9956810474395751953125
60507.764884908014,-165702996.050997555255889892578125
60507.76497751526,-165702996.05646026134490966796875
60507.76507019561,-165702996.050584614276885986328125
60507.76516289259,-165702995.990240991115570068359375
60507.7652555843,-165702996.0264465808868408203125
60507.76534828785,-165702996.0191113948822021484375
60507.765440997115,-165702996.027463972568511962890625
60507.765533652055,-165702995.98696601390838623046875
60507.7656264042,-165702996.028436362743377685546875
60507.76571905112,-165702996.013617932796478271484375
60507.765811696576,-165702995.98321640491485595703125
60507.76590442939,-165702996.013151586055755615234375
60507.76599708539,-165702996.018963038921356201171875
60507.76608981991,-165702996.028350293636322021484375
60507.766182481304,-165702996.02518475055694580078125
60507.76627518015,-165702996.002804458141326904296875
60507.76636789202,-165702995.98209536075592041015625
60507.76646048005,-165702996.072663605213165283203125
60507.76655326622,-165702996.105396330356597900390625
60507.766645970834,-165702996.03911769390106201171875
60507.766738597405,-165702995.97634136676788330078125
60507.76683131083,-165702995.91343963146209716796875
60507.76692404422,-165702995.974271476268768310546875
60507.76701668454,-165702995.9754917621612548828125
60507.76710933325,-165702996.034773766994476318359375
60507.76720212074,-165702996.058658897876739501953125
60507.7672947492,-165702996.01375091075897216796875
60507.76738740823,-165702995.988681495189666748046875
60507.76756101934,
60507.76773463045,
60507.767908241556,
60507.768081852664,
60507.76825546377,
60507.76842907488,
60507.76860268599,
60507.768776297096,
60507.768949908204,
60507.76912351931,
60507.76929713042,
60507.76947074153,
60507.76964435264,
60507.769817963745,
60507.76999157485,
60507.77016518596,
60507.77033879707,
60507.77051240818,
60507.770686019285,
60507.77085963039,
60507.7710332415,
60507.77120685261,
60507.77138046372,
60507.771554074825,
60507.77172768593,
60507.77190129704,
60507.77207490815,
60507.77224851926,
60507.772422130365,
60507.77259574147,
60507.77276935258,
60507.77280576789,-165702995.873209416866302490234375
60507.772898387106,-165702995.98139703273773193359375
60507.77299116827,-165702995.996986806392669677734375
60507.773083777414,-165702995.994678676128387451171875
60507.77317654769,-165702995.99452877044677734375
60507.773269126825,-165702996.0178787708282470703125
60507.773361853375,-165702995.99365770816802978515625
60507.773454549766,-165702995.957449495792388916015625
60507.773547268705,-165702996.002010345458984375
60507.77363992172,-165702995.993955135345458984375
60507.7737325711,-165702996.008569777011871337890625
60507.773825272874,-165702995.99581801891326904296875
60507.77391798741,-165702995.974663555622100830078125
60507.774010687266,-165702995.999599039554595947265625
60507.77410336716,-165702996.035623133182525634765625
60507.77419604513,-165702996.038677513599395751953125
60507.77428875832,-165702996.0936033725738525390625
60507.77438145984,-165702995.96300423145294189453125
60507.774474170896,-165702995.945106983184814453125
60507.77456684586,-165702995.94411790370941162109375
60507.77465954576,-165702995.933972179889678955078125
60507.774752242934,-165702995.95357000827789306640625
60507.77484491781,-165702996.00044620037078857421875
60507.77493759159,-165702995.95555651187896728515625
60507.77503032004,-165702995.975408971309661865234375
60507.775123034735,-165702996.0368883609771728515625
60507.77521566442,-165702996.027257859706878662109375
60507.77530837442,-165702995.97692072391510009765625
60507.775401057814,-165702995.930984556674957275390625
60507.77549372833,-165702995.90987217426300048828125
60507.77558646573,-165702995.965200006961822509765625
60507.77567909044,-165702995.989918649196624755859375
60507.775771735534,-165702995.888659298419952392578125
60507.77586453248,-165702995.929309070110321044921875
60507.77595719187,-165702995.990170776844024658203125
60507.77604988137,-165702995.97242796421051025390625
60507.776142588315,-165702995.906521379947662353515625
60507.77623520194,-165702996.01529407501220703125
60507.776327931264,-165702996.00357520580291748046875
60507.77642059074,-165702995.96303117275238037109375
60507.77651334566,-165702995.926394999027252197265625
60507.77660598261,-165702995.961101949214935302734375
60507.77669864764,-165702995.93407428264617919921875
60507.77679139629,-165702995.908944606781005859375
60507.776884133935,-165702995.92180919647216796875
60507.776976770874,-165702995.9740488529205322265625
60507.77706946862,-165702995.952731668949127197265625
60507.77716219918,-165702995.905535757541656494140625
60507.77725481302,-165702995.939328491687774658203125
60507.77734751696,-165702995.971148014068603515625
60507.7774402254,-165702995.954405844211578369140625
60507.77753295907,-165702995.95163238048553466796875
60507.77762550211,-165702995.92348575592041015625
60507.77771826377,-165702995.86031258106231689453125
60507.777810945096,-165702995.8190400600433349609375
60507.777903615875,-165702995.879677474498748779296875
60507.77799635452,-165702995.924007594585418701171875
60507.77808901987,-165702995.916977822780609130859375
60507.77818169046,-165702995.92161476612091064453125
60507.77827436136,-165702995.909489572048187255859375
60507.778367072926,-165702995.895844995975494384765625
60507.77845974227,-165702995.896900177001953125
60507.778552467105,-165702995.93360722064971923828125
60507.77864512736,-165702995.923256576061248779296875
60507.77873786655,-165702995.90104448795318603515625
60507.77883059659,-165702995.96983349323272705078125
60507.77892320088,-165702995.96498048305511474609375
60507.77901592706,-165702995.992050707340240478515625
60507.779108603216,-165702995.970396518707275390625
60507.779201258345,-165702995.979276180267333984375
60507.77929399068,-165702995.94677889347076416015625
60507.77938667785,-165702995.9638721942901611328125
60507.77947937249,-165702995.933533251285552978515625
60507.77957202524,-165702995.858596026897430419921875
60507.7796647648,-165702995.894380509853363037109375
60507.779757431184,-165702995.893854796886444091796875
60507.77985012448,-165702995.8721692562103271484375
60507.77994283211,-165702995.904006481170654296875
60507.78003549969,-165702995.874081134796142578125
60507.78012818704,-165702995.899411380290985107421875
60507.78022090025,-165702995.879658222198486328125
60507.780313544295,-165702995.904688298702239990234375
60507.780406226695,-165702995.862412393093109130859375
60507.78049897496,-165702995.9040796756744384765625
60507.78059163115,-165702995.8825824260711669921875
60507.78068428437,-165702995.8246791362762451171875
60507.780777068365,-165702995.87874996662139892578125
60507.78086967828,-165702995.9047272205352783203125
60507.78096232254,-165702995.931800365447998046875
60507.78105509581,-165702995.894893348217010498046875
60507.78114776001,-165702995.814884662628173828125
60507.78124041824,-165702995.8366630077362060546875
60507.78133318021,-165702995.771997511386871337890625
60507.78142582432,-165702995.798601806163787841796875
60507.78151853281,-165702995.84592664241790771484375
60507.78161126199,-165702995.84712898731231689453125
60507.781703886234,-165702995.9058892726898193359375
60507.781796546245,-165702995.9286324977874755859375
60507.78188923504,-165702995.8599178791046142578125
60507.781981885775,-165702995.886074244976043701171875
60507.78207467616,-165702995.910652101039886474609375
60507.78216733413,-165702995.910832107067108154296875
60507.78226004347,-165702995.871143519878387451171875
60507.78235277416,-165702995.92114925384521484375
60507.78244546026,-165702995.92360794544219970703125
60507.78253811038,-165702995.88407039642333984375
60507.782630750226,-165702995.9200708866119384765625
60507.782723470365,-165702995.9804165363311767578125
60507.78281617631,-165702995.96396768093109130859375
60507.782908851645,-165702995.899725854396820068359375
60507.7830015374,-165702995.82799470424652099609375
60507.7830942581,-165702995.861830174922943115234375
60507.78318691435,-165702995.881745815277099609375
60507.783279607385,-165702995.908662319183349609375
60507.78337233371,-165702995.905390679836273193359375
60507.783464949855,-165702995.815674006938934326171875
60507.78355772227,-165702995.8354644775390625
60507.78365042477,-165702995.912336766719818115234375
60507.78374301854,-165702995.94625937938690185546875
60507.78383570235,-165702995.9636478424072265625
60507.783928459074,-165702995.947234630584716796875
60507.784021143336,-165702995.903971254825592041015625
60507.78411378723,-165702995.93272817134857177734375
60507.78420647926,-165702995.877216637134552001953125
60507.78429918835,-165702995.89031827449798583984375
60507.784391882735,-165702995.944877326488494873046875
60507.78448459301,-165702995.94988238811492919921875
60507.78457724959,-165702995.8698940277099609375
60507.784669960536,-165702995.83095848560333251953125
60507.78476263019,-165702995.854202806949615478515625
60507.78485540504,-165702995.931019723415374755859375
60507.784948080785,-165702995.922115802764892578125
60507.7850407686,-165702995.949675977230072021484375
60507.78513341164,-165702995.95710575580596923828125
60507.785226082975,-165702995.89775216579437255859375
60507.78531870199,-165702995.84510517120361328125
60507.78541141026,-165702995.88377916812896728515625
60507.785504128195,-165702995.859290063381195068359375
60507.78559687368,-165702995.898434698581695556640625
60507.78568960086,-165702995.89711630344390869140625
60507.78578222296,-165702995.856349527835845947265625
60507.78587488206,-165702995.919408023357391357421875
60507.785967567026,-165702995.92228400707244873046875
60507.786060270984,-165702995.835176050662994384765625
60507.7861529651,-165702995.899604320526123046875
60507.78624562375,-165702995.907000064849853515625
60507.78633838426,-165702995.89400207996368408203125
60507.78643103868,-165702995.9349510669708251953125
60507.78652371103,-165702995.920616090297698974609375
60507.7866163724,-165702995.94244301319122314453125
60507.786709110536,-165702995.96602404117584228515625
60507.78680184242,-165702995.94888603687286376953125
60507.786894459336,-165702995.935326516628265380859375
60507.786987170526,-165702995.903055965900421142578125
60507.78707983639,-165702995.933235704898834228515625
60507.787172528464,-165702995.91693317890167236328125
60507.78726525398,-165702995.929804861545562744140625
60507.78735787392,-165702995.9179522991180419921875
60507.7874506052,-165702995.880269706249237060546875
60507.7875433841,-165702995.990835607051849365234375
60507.78763602077,-165702995.9831695556640625
60507.78772866244,-165702995.956835329532623291015625
60507.78782138847,-165702995.90883624553680419921875
60507.78791405456,-165702995.8852303028106689453125
60507.788006726085,-165702995.9095599651336669921875
60507.788099451034,-165702995.85475265979766845703125
60507.78819211413,-165702995.852900683879852294921875
60507.78828491746,-165702995.88398015499114990234375
60507.78837744791,-165702995.91244590282440185546875
60507.78847018195,-165702995.850967884063720703125
60507.788562848415,-165702995.83379495143890380859375
60507.78865559512,-165702995.763045966625213623046875
60507.788748291074,-165702995.877046287059783935546875
60507.788840979854,-165702995.9368951320648193359375
60507.78893364718,-165702995.87180936336517333984375
60507.78902635443,-165702995.81431901454925537109375
60507.78911900938,-165702995.790484011173248291015625
60507.78921173113,-165702995.8568079471588134765625
60507.78930438628,-165702995.86230766773223876953125
60507.78939706108,-165702995.83272588253021240234375
60507.78948981068,-165702995.8235080242156982421875
60507.789582420985,-165702995.804210603237152099609375
60507.78967511718,-165702995.860796272754669189453125
60507.78976781509,-165702995.856979548931121826171875
60507.78986053699,-165702995.81110513210296630859375
60507.78995320812,-165702995.833983957767486572265625
60507.79004583392,-165702995.84124410152435302734375
60507.79013859338,-165702995.780425488948822021484375
60507.790231269646,-165702995.778080642223358154296875
60507.79032401178,-165702995.790634691715240478515625
60507.79041666057,-165702995.78844320774078369140625
60507.790509318824,-165702995.795935332775115966796875
60507.790602065186,-165702995.869261562824249267578125
60507.790694738826,-165702995.790827333927154541015625
60507.790787410384,-165702995.711783826351165771484375
60507.79088014032,-165702995.79511845111846923828125
60507.79097277893,-165702995.833633601665496826171875
60507.791065488425,-165702995.787778198719024658203125
60507.79115820342,-165702995.757622778415679931640625
60507.79125086174,-165702995.796008646488189697265625
60507.791343553225,-165702995.8023531436920166015625
60507.791436268686,-165702995.756542623043060302734375
60507.79152891052,-165702995.7285149097442626953125
60507.79162161339,-165702995.747972965240478515625
60507.79171427934,-165702995.831651508808135986328125
60507.79180700242,-165702995.88691389560699462890625
60507.79189972054,-165702995.84062659740447998046875
60507.791992400256,-165702995.777972280979156494140625
60507.79208508121,-165702995.8082735538482666015625
60507.7921777291,-165702995.813613116741180419921875
60507.792270441816,-165702995.804344594478607177734375
60507.792444052924,
60507.792455746174,-165702995.803097784519195556640625
60507.79254854805,-165702995.80937993526458740234375
60507.79264122483,-165702995.8022162914276123046875
60507.79273393946,-165702995.816788017749786376953125
60507.79282660913,-165702995.842334926128387451171875
60507.79291925819,-165702995.82019507884979248046875
60507.793011991365,-165702995.821269214153289794921875
60507.79310464358,-165702995.810030996799468994140625
60507.79319730613,-165702995.8218333721160888671875
60507.79329001318,-165702995.86286962032318115234375
60507.79338272168,-165702995.82196390628814697265625
60507.79347545608,-165702995.8779861927032470703125
60507.79356810842,-165702995.894063532352447509765625
60507.79366075893,-165702995.8704040050506591796875
60507.79375343603,-165702995.858852922916412353515625
60507.79384619506,-165702995.839237511157989501953125
60507.79393886068,-165702995.77992343902587890625
60507.79403153159,-165702995.82770478725433349609375
60507.794124235435,-165702995.807678282260894775390625
60507.79421693392,-165702995.850599467754364013671875
60507.794309610894,-165702995.809025108814239501953125
60507.7944023104,-165702995.8167650699615478515625
60507.79449501609,-165702995.7857310771942138671875
60507.7945876338,-165702995.801090776920318603515625
60507.79468039676,-165702995.783030807971954345703125
60507.79477301598,-165702995.765463411808013916015625
60507.79486573481,-165702995.772412121295928955078125
60507.79495845841,-165702995.776308357715606689453125
60507.79505118009,-165702995.828371584415435791015625
60507.795143783755,-165702995.817544400691986083984375
60507.7952364508,-165702995.764249026775360107421875
60507.795329173525,-165702995.742592334747314453125
60507.79542186254,-165702995.76395547389984130859375
60507.795514591984,-165702995.76105582714080810546875
60507.79560730634,-165702995.71923363208770751953125
60507.79569991212,-165702995.719258844852447509765625
60507.795792646975,-165702995.768970072269439697265625
60507.79588530173,-165702995.770867526531219482421875
60507.79597801026,-165702995.74654662609100341796875
60507.79607066424,-165702995.77504789829254150390625
60507.79616337052,-165702995.82758331298828125
60507.79625608919,-165702995.833594024181365966796875
60507.79634879739,-165702995.757722675800323486328125
60507.79644152435,-165702995.660398900508880615234375
60507.79653415859,-165702995.728283345699310302734375
60507.796626909185,-165702995.71112918853759765625
60507.79671948932,-165702995.739651620388031005859375
60507.79681217898,-165702995.747004568576812744140625
60507.79690491055,-165702995.798128545284271240234375
60507.79699760183,-165702995.759265363216400146484375
60507.79709024992,-165702995.74668061733245849609375
60507.79718291436,-165702995.72115385532379150390625
60507.79727562627,-165702995.69298613071441650390625
60507.79736837334,-165702995.6715452671051025390625
60507.79746106835,-165702995.681966841220855712890625
60507.79755374355,-165702995.71897041797637939453125
60507.79764641256,-165702995.717739880084991455078125
60507.79773908346,-165702995.753643214702606201171875
60507.797831783566,-165702995.7684981822967529296875
60507.79792448731,-165702995.72356569766998291015625
60507.798017181296,-165702995.754653632640838623046875
60507.79810983173,-165702995.807669222354888916015625
60507.79820254496,-165702995.83399236202239990234375
60507.79829520335,-165702995.748377323150634765625
60507.798387937146,-165702995.761896789073944091796875
60507.79848058611,-165702995.719184458255767822265625
60507.79857334315,-165702995.8528740406036376953125
60507.79866601682,-165702995.8562414646148681640625
60507.79875867295,-165702995.763821661472320556640625
60507.79885139201,-165702995.704442679882049560546875
60507.798944074464,-165702995.75652801990509033203125
60507.799036750424,-165702995.764089763164520263671875
60507.799129421495,-165702995.78237450122833251953125
60507.7992221271,-165702995.754310905933380126953125
60507.79931482753,-165702995.761293947696685791015625
60507.79940749292,-165702995.826702535152435302734375
60507.79950021354,-165702995.720327794551849365234375
60507.79959286052,-165702995.6785190105438232421875
60507.79976647163,
60507.79977828503,-165702995.77000176906585693359375
60507.79987100894,-165702995.805601537227630615234375
60507.79996364403,-165702995.73625278472900390625
60507.80005631842,-165702995.74269866943359375
60507.80014899885,-165702995.764145374298095703125
60507.800241729616,-165702995.756804525852203369140625
60507.80033437758,-165702995.7506706714630126953125
60507.800427062015,-165702995.795811593532562255859375
60507.80051984309,-165702995.803506553173065185546875
60507.80061244573,-165702995.71221625804901123046875
60507.80070517596,-165702995.73860454559326171875
60507.80079785798,-165702995.775243580341339111328125
60507.80089053874,-165702995.775678157806396484375
60507.80098322166,-165702995.7458126544952392578125
60507.80107591924,-165702995.744635760784149169921875
60507.80116862594,-165702995.781042158603668212890625
60507.80126127937,-165702995.698070824146270751953125
60507.80135398964,-165702995.705844223499298095703125
60507.80144669304,-165702995.64146518707275390625
60507.80153935016,-165702995.594812095165252685546875
60507.80163212081,-165702995.64659225940704345703125
60507.80172473511,-165702995.680055439472198486328125
60507.80181740085,-165702995.630240857601165771484375
60507.80191014278,-165702995.626934468746185302734375
60507.80200278925,-165702995.664830386638641357421875
60507.80209549237,-165702995.643768787384033203125
60507.802188099886,-165702995.665418148040771484375
60507.80228088988,-165702995.65749299526214599609375
60507.8023735452,-165702995.648064136505126953125
60507.802466219975,-165702995.6625969409942626953125
60507.80255891648,-165702995.670483291149139404296875
60507.80265159751,-165702995.7288935184478759765625
60507.80274430829,-165702995.703496754169464111328125
60507.80283701891,-165702995.724645793437957763671875
60507.80292965408,-165702995.662842690944671630859375
60507.803022358115,-165702995.617173254489898681640625
60507.803115045135,-165702995.63614261150360107421875
60507.80320776593,-165702995.619043886661529541015625
60507.80330048497,-165702995.675251066684722900390625
60507.803393137925,-165702995.720375716686248779296875
60507.80348580148,-165702995.669558107852935791015625
60507.80357852351,-165702995.674268424510955810546875
60507.80367120933,-165702995.661107540130615234375
60507.80376392414,-165702995.643881857395172119140625
60507.803856592975,-165702995.632666409015655517578125
60507.80394934248,-165702995.709215342998504638671875
60507.80404198894,-165702995.7022857666015625
60507.80413464341,-165702995.70270621776580810546875
60507.80422736598,-165702995.708022177219390869140625
60507.804320015115,-165702995.636969625949859619140625
60507.80441276797,-165702995.6559808254241943359375
60507.80450543019,-165702995.69851398468017578125
60507.8045981111,-165702995.680166542530059814453125
60507.804690743505,-165702995.6078374385833740234375
60507.80478348729,-165702995.5883862972259521484375
60507.80487618368,-165702995.5898685455322265625
60507.80496884943,-165702995.623966038227081298828125
60507.80506157418,-165702995.687723577022552490234375
60507.80515424993,-165702995.712402045726776123046875
60507.80524693346,-165702995.736458122730255126953125
60507.8053396627,-165702995.684961140155792236328125
60507.805432301306,-165702995.670573532581329345703125
60507.80552496077,-165702995.63063704967498779296875
60507.80561767778,-165702995.621290504932403564453125
60507.8057102964,-165702995.6048157215118408203125
60507.80580304479,-165702995.58159911632537841796875
60507.80589577411,-165702995.604778587818145751953125
60507.80598841069,-165702995.64964997768402099609375
60507.806081049275,-165702995.694967448711395263671875
60507.806173803816,-165702995.715298235416412353515625
60507.8062664763,-165702995.659155309200286865234375
60507.80635916914,-165702995.61449491977691650390625
60507.80645183631,-165702995.585514605045318603515625
60507.80654458415,-165702995.58717930316925048828125
60507.80663728428,-165702995.611556947231292724609375
60507.80672997239,-165702995.63584136962890625
60507.80682258975,-165702995.640839517116546630859375
60507.806915305475,-165702995.598052322864532470703125
60507.80700800411,-165702995.59736764430999755859375
60507.80710072443,-165702995.6541049480438232421875
60507.80719340305,-165702995.616145670413970947265625
60507.80728603097,-165702995.6264522075653076171875
60507.80745964208,
60507.80747145815,-165702995.682564198970794677734375
60507.80756415664,-165702995.63834631443023681640625
60507.80765680406,-165702995.66000783443450927734375
60507.807749514854,-165702995.65546429157257080078125
60507.80784221783,-165702995.634150922298431396484375
60507.80793493921,-165702995.65660011768341064453125
60507.80802763323,-165702995.682734787464141845703125
60507.80812029192,-165702995.6387488842010498046875
60507.80821294496,-165702995.566867887973785400390625
60507.808305679566,-165702995.55346202850341796875
60507.80839834155,-165702995.590109288692474365234375
60507.80849107084,-165702995.631294310092926025390625
60507.80858368324,-165702995.587326705455780029296875
60507.80867641729,-165702995.608383238315582275390625
60507.8088500284,
60507.80886175997,-165702995.539872825145721435546875
60507.80895448352,-165702995.54535949230194091796875
60507.80904721342,-165702995.55420625209808349609375
60507.80913983177,-165702995.6690595149993896484375
60507.80923249616,-165702995.688535034656524658203125
60507.80940610727,
60507.80941792478,-165702995.693749487400054931640625
60507.80951061211,-165702995.689553558826446533203125
60507.80960330523,-165702995.62938392162322998046875
60507.80969600361,-165702995.57681095600128173828125
60507.809788666,-165702995.60181534290313720703125
60507.80988141658,-165702995.67542779445648193359375
60507.809974052885,-165702995.683271944522857666015625
60507.810066736965,-165702995.697964012622833251953125
60507.81015943321,-165702995.64225471019744873046875
60507.81025209127,-165702995.6750471591949462890625
